0 3
6 0
83 123
5 3
4 1
3 3
2 0
1 2
0 0
6 0
83 124
6 2
5 0
4 0
3 3
2 0
0 1
7 0
83 131
6 0
5 3
4 3
3 0
2 3
1 2
0 2
7 0
83 132
6 0
5 3
4 1
3 3
2 0
1 3
0 2
7 0
83 133
6 0
5 3
4 3
3 3
2 0
1 2
0 1
7 0
83 134
6 0
5 0
4 1
3 3
2 3
1 2
0 2
4 0
84 34
4 1
3 1
2 1
1 3
4 0
84 35
4 0
3 1
1 3
0 0
5 0
84 40
5 2
3 2
2 1
1 3
0 0
6 0
84 56
6 0
4 0
3 2
2 2
1 1
0 0
6 0
84 123
6 0
5 0
4 3
3 3
1 2
0 2
7 0
84 133
6 1
5 3
4 3
3 0
2 0
1 0
0 2
4 0
85 36
4 2
3 1
2 1
0 0
4 0
85 37
5 1
4 0
2 1
1 0
5 0
85 42
4 0
3 1
2 2
1 1
0 0
6 0
85 54
5 1
4 2
3 1
2 3
1 3
0 1
4 0
85 86
3 0
2 0
1 3
0 3
5 0
85 109
5 0
4 0
3 3
2 0
1 3
6 0
85 124
5 3
4 3
3 0
2 0
1 3
0 2
6 0
85 126
5 0
4 3
3 0
2 3
1 2
0 2
7 0
85 132
6 2
5 3
4 0
3 3
2 0
1 3
0 1
7 0
85 134
6 2
5 0
4 0
3 3
2 3
1 2
0 1
4 0
86 36
5 1
4 1
1 3
0 0
5 0
86 42
6 0
5 2
3 1
1 2
0 0
5 0
86 43
6 0
5 2
3 0
2 2
1 3
6 0
86 55
5 0
4 2
3 1
2 2
1 0
0 1
5 0
86 107
5 0
4 1
3 0
2 0
1 1
6 0
86 124
6 0
4 3
3 3
2 0
1 1
0 3
6 0
86 126
6 1
5 0
4 2
2 0
1 1
0 3
7 0
86 134
7 0
6 2
5 0
3 3
2 0
1 0
0 2
7 0
86 135
6 1
5 3
4 0
3 3
2 0
1 1
0 0
5 0
87 41
6 0
5 1
3 1
1 2
0 1
5 0
87 43
5 1
4 1
2 2
1 1
0 0
6 0
87 126
5 3
4 0
3 3
2 0
1 2
0 0
7 0
87 134
6 1
5 0
4 0
3 3
2 0
1 1
0 1
7 0
87 135
6 0
5 3
4 0
3 3
2 0
1 3
0 2
4 0
88 37
4 0
3 1
2 1
1 3
4 0
88 38
5 1
3 0
2 2
1 3
5 0
88 43
4 2
3 1
2 1
1 3
0 1
4 0
88 79
5 0
4 3
2 1
0 3
5 0
88 106
5 0
4 0
3 0
1 2
0 2
6 0
88 124
6 0
5 0
3 3
2 0
1 3
0 2
6 0
88 125
5 0
4 0
3 3
2 0
1 2
0 1
8 0
88 136
7 0
6 2
5 3
4 0
3 3
2 3
1 0
0 3
7 0
88 137
6 1
5 3
4 2
3 0
2 3
1 2
0 3
4 0
89 38
4 3
3 1
2 1
0 0
4 0
89 41
5 1
3 1
1 3
0 3
4 0
89 42
4 1
2 1
1 3
0 0
4 0
89 43
5 1
3 0
2 1
0 1
5 0
89 107
5 0
4 0
3 3
2 0
0 0
6 0
89 124
5 0
4 2
3 2
2 0
1 2
0 3
7 0
89 135
6 0
5 3
4 2
3 3
2 0
1 0
0 3
8 0
89 136
7 0
6 1
5 3
4 0
3 3
2 0
1 2
0 1
7 0
89 137
6 0
5 0
4 2
3 3
2 3
1 1
0 3
5 0
90 43
4 1
3 1
2 2
1 2
0 0
5 0
90 44
6 0
5 1
4 2
2 1
0 1
6 0
90 54
5 1
4 1
3 2
2 2
1 0
0 3
5 0
90 106
5 0
4 2
3 0
1 1
0 3
5 0
90 107
4 0
3 0
2 0
1 1
0 3
5 0
90 108
5 0
3 3
2 1
1 1
0 3
6 0
90 124
6 0
5 0
4 3
2 0
1 2
0 2
6 0
90 126
5 0
4 2
3 3
2 0
1 1
0 0
7 0
90 135
6 0
5 0
4 2
3 3
2 0
1 0
0 2
7 0
90 136
6 3
5 3
4 0
3 0
2 3
1 2
0 2
7 0
90 138
6 3
5 3
4 0
3 3
2 0
1 2
0 1
8 0
90 139
7 0
6 3
5 0
4 1
3 3
2 3
1 1
0 2
4 0
91 43
3 1
2 1
1 2
0 0
4 0
91 44
5 1
4 3
2 1
1 3
5 0
91 45
5 1
3 1
2 1
1 0
0 2
4 0
91 76
5 0
4 0
2 1
0 3
5 0
91 106
5 0
4 2
2 0
1 3
0 3
6 0
91 124
5 3
4 2
3 3
2 1
1 2
0 3
6 0
91 126
6 0
4 2
3 3
2 0
1 2
0 3
7 0
91 136
6 1
5 3
4 1
3 3
2 0
1 2
0 0
7 0
91 137
6 2
5 0
4 3
3 3
2 3
1 1
0 0
8 0
91 139
7 0
6 0
5 3
4 2
3 3
2 3
1 2
0 3
8 0
91 141
7 0
6 2
5 0
4 2
3 3
2 3
1 3
0 2
5 0
92 43
5 1
3 1
2 3
1 3
0 0
5 0
92 45
4 3
3 1
2 1
1 3
0 1
5 0
92 46
5 1
4 0
3 0
2 2
0 1
4 0
92 47
3 1
2 1
1 3
0 3
4 0
92 71
5 0
4 1
3 0
2 1
4 0
92 72
5 0
4 0
3 0
0 0
4 0
92 73
5 1
3 0
1 2
0 3
5 0
92 104
5 0
3 3
2 0
1 3
0 0
5 0
92 105
5 0
4 3
3 3
2 1
1 2
6 0
92 124
5 0
4 2
3 3
2 1
1 2
0 2
6 0
92 125
6 0
5 3
3 0
2 0
1 1
0 3
7 0
92 136
6 0
5 3
4 0
3 0
2 0
1 1
0 2
7 0
92 137
6 3
5 0
4 2
3 2
2 0
1 2
0 2
7 0
92 138
6 2
5 3
4 2
3 0
2 0
1 2
0 1
7 0
92 139
6 1
5 3
4 3
3 0
2 3
1 2
0 3
8 0
92 143
7 0
6 1
5 0
4 2
3 3
2 3
1 1
0 3
5 0
93 44
5 0
3 1
2 2
1 0
0 0
4 0
93 45
4 0
2 1
1 3
0 0
4 0
93 49
3 0
2 1
1 0
0 0
4 0
93 74
4 3
3 0
2 1
0 3
5 0
93 105
5 0
4 2
3 3
2 1
0 3
6 0
93 125
6 0
5 0
3 0
2 0
1 1
0 2
6 0
93 126
5 0
4 3
3 2
2 0
1 2
0 3
7 0
93 137
6 0
5 3
4 3
3 3
2 0
1 0
0 3
7 0
93 139
6 0
5 0
4 3
3 3
2 3
1 1
0 3
8 0
93 142
7 0
6 2
5 3
4 0
3 0
2 3
1 2
0 2
8 0
93 144
7 0
6 2
5 3
4 0
3 3
2 0
1 2
0 1
5 0
94 44
5 2
3 0
2 2
1 3
0 0
5 0
94 46
4 0
3 1
2 2
1 2
0 0
5 0
94 47
5 1
4 2
2 1
1 3
0 1
6 0
94 54
5 1
4 2
3 1
2 3
1 0
0 0
6 0
94 56
6 0
4 0
3 2
2 1
1 3
0 1
4 0
94 61
5 0
4 0
2 1
0 0
4 0
94 62
5 1
2 1
1 2
0 3
4 0
94 73
5 0
2 1
1 3
0 3
5 0
94 104
5 0
4 3
2 0
1 2
0 0
6 0
94 125
5 0
4 3
3 0
2 3
1 1
0 3
6 0
94 126
5 0
4 1
3 3
2 0
1 0
0 3
7 0
94 137
6 0
5 0
4 3
3 3
2 0
1 0
0 2
8 0
94 142
7 0
6 3
5 0
4 0
3 3
2 3
1 1
0 2
5 0
95 46
6 0
3 0
2 2
1 0
0 0
5 0
95 48
5 0
4 1
3 1
2 2
0 0
4 0
95 53
4 1
3 0
2 1
0 0
4 0
95 54
5 1
4 0
2 1
0 3
6 0
95 55
5 2
4 2
3 2
2 1
1 3
0 0
6 0
95 56
6 0
4 0
3 0
2 2
1 0
0 1
4 0
95 58
4 0
3 0
2 1
1 3
4 0
95 69
5 0
3 0
1 3
0 0
5 0
95 102
5 0
4 0
3 3
2 1
1 2
6 0
95 126
5 3
4 3
3 3
2 1
1 2
0 3
7 0
95 138
6 2
5 0
4 0
3 3
2 3
1 0
0 3
7 0
95 139
6 1
5 3
4 0
3 3
2 0
1 2
0 0
8 0
95 143
7 0
6 2
5 0
4 2
3 2
2 0
1 2
0 2
5 0
96 46
6 0
5 1
3 1
2 1
0 2
5 0
96 47
5 1
4 1
2 2
1 2
0 0
6 0
96 55
5 2
4 2
3 0
2 2
1 0
0 0
6 0
96 56
6 0
5 1
4 1
2 2
1 3
0 2
4 0
96 59
4 3
3 0
2 1
0 0
4 0
96 62
5 1
3 0
1 3
0 3
5 0
96 103
5 0
3 1
2 0
1 2
0 3
6 0
96 123
5 0
4 0
3 2
2 0
1 2
0 3
7 0
96 138
6 1
5 0
4 0
3 3
2 0
1 2
0 1
7 0
96 139
6 2
5 0
4 2
3 3
2 3
1 2
0 0
7 0
96 140
6 2
5 3
4 3
3 0
2 0
1 2
0 1
8 0
96 146
7 1
6 0
5 3
4 0
3 0
2 3
1 1
0 3
5 0
97 46
5 1
4 1
3 1
2 1
1 1
5 0
97 48
5 1
4 0
3 0
2 2
1 0
5 0
97 49
5 1
4 3
3 2
2 1
0 0
5 0
97 101
5 0
4 0
2 0
1 2
0 0
6 0
97 123
6 0
5 0
3 3
2 0
1 0
0 3
6 0
97 125
5 0
4 0
3 3
2 0
1 1
0 0
7 0
97 138
6 3
5 0
4 3
3 0
2 3
1 1
0 2
7 0
97 140
6 3
5 0
4 3
3 3
2 0
1 1
0 1
5 0
98 48
6 3
5 1
4 1
1 0
0 0
5 0
98 49
5 1
4 3
2 1
1 3
0 1
6 0
98 55
5 0
4 1
3 1
2 2
1 3
0 1
6 0
98 56
5 1
4 3
3 1
2 3
1 0
0 0
6 0
98 123
5 3
4 0
3 3
2 1
1 2
0 3
6 0
98 124
6 0
5 0
4 2
3 3
1 2
0 3
6 0
98 125
6 0
4 0
3 3
2 0
1 2
0 3
7 0
98 139
6 0
5 3
4 2
3 3
2 0
1 3
0 3
7 0
98 140
7 0
6 2
4 2
3 3
2 0
1 2
0 3
5 0
99 48
6 0
5 1
4 3
2 1
1 0
5 0
99 51
5 0
4 0
3 1
2 2
0 0
5 0
99 99
4 3
3 0
2 0
1 2
0 0
5 0
99 100
5 0
4 1
3 0
2 0
1 3
6 0
99 123
5 0
4 0
3 3
2 1
1 2
0 2
6 0
99 124
6 0
5 3
4 3
3 0
2 0
0 3
6 0
99 125
5 3
4 2
3 0
2 0
1 3
0 3
7 0
99 139
6 0
5 0
4 2
3 3
2 0
1 3
0 2
7 0
99 140
6 2
5 0
4 0
3 2
2 0
1 1
0 3
8 0
99 149
7 0
6 3
5 3
4 3
3 3
2 3
1 2
0 3
5 0
100 49
5 1
3 1
2 1
1 3
0 2
5 0
100 50
5 1
4 0
2 2
1 2
0 0
5 0
100 51
5 2
3 0
2 1
1 0
0 0
6 0
100 57
5 2
4 3
3 0
2 2
1 0
0 0
6 0
100 123
5 1
4 2
3 3
2 0
1 2
0 3
6 0
100 125
5 0
4 2
3 0
2 0
1 3
0 2
7 0
100 139
6 2
5 0
4 1
3 3
2 3
1 3
0 3
7 0
100 140
6 2
5 2
4 0
3 3
2 0
1 2
0 3
7 0
100 141
6 2
5 0
4 3
3 3
2 3
1 2
0 0
8 0
100 149
7 0
6 3
5 0
4 3
3 3
2 3
1 2
0 2
5 0
101 50
5 1
3 0
2 1
1 0
0 1
5 0
101 53
4 1
3 0
2 2
1 3
0 0
6 0
101 56
5 1
4 3
3 0
2 2
1 0
0 1
5 0
101 99
5 0
4 2
2 1
1 2
0 3
6 0
101 122
6 2
5 0
4 0
2 0
1 0
0 3
6 0
101 123
5 0
4 2
3 3
2 1
1 1
0 3
7 0
101 139
6 1
5 0
4 3
3 2
2 0
1 2
0 3
7 0
101 140
6 0
5 3
4 0
3 0
2 0
1 2
0 2
8 0
101 148
7 1
6 2
5 3
4 3
3 0
2 0
1 3
0 1
8 0
101 150
7 1
6 0
5 3
4 1
3 3
2 0
1 2
0 0
5 0
102 54
5 1
4 1
2 1
1 1
0 0
5 0
102 55
5 2
4 1
3 0
2 1
0 0
6 0
102 56
6 0
5 1
4 0
3 1
2 3
1 3
6 0
102 57
5 1
4 0
3 2
2 2
1 2
0 0
7 0
102 70
6 0
5 0
4 1
3 1
2 2
1 1
0 1
5 0
102 95
5 0
3 0
2 2
1 2
0 3
5 0
102 96
4 0
3 0
2 0
1 2
0 0
5 0
102 97
5 0
3 3
2 1
1 2
0 0
6 0
102 123
5 0
4 1
3 0
2 3
1 2
0 3
7 0
102 139
6 1
5 0
4 1
3 3
2 0
1 0
0 3
7 0
102 140
6 2
5 0
4 0
3 3
2 1
1 1
0 2
7 0
102 141
6 0
5 3
4 3
3 3
2 0
1 3
0 3
5 0
103 54
5 1
4 1
3 0
2 1
0 1
5 0
103 55
5 1
4 3
3 0
2 2
1 3
6 0
103 56
6 0
4 0
3 2
2 1
1 0
0 0
6 0
103 57
6 0
5 0
4 0
3 1
2 2
1 0
5 0
103 98
5 0
4 1
3 0
2 0
0 0
6 0
103 121
5 0
4 1
3 0
2 0
1 3
0 2
6 0
103 122
5 0
4 3
3 0
2 0
1 2
0 1
6 0
103 123
6 2
5 0
4 3
3 0
2 0
1 0
7 0
103 139
6 1
5 3
4 3
3 3
2 1
1 2
0 3
7 0
103 140
6 0
5 3
4 2
3 0
2 0
1 1
0 3
7 0
103 141
6 0
5 0
4 3
3 3
2 0
1 3
0 2
8 0
103 150
7 0
6 2
5 0
4 0
3 3
2 3
1 1
0 3
5 0
104 54
5 1
4 1
3 0
1 0
0 0
5 0
104 58
5 1
4 0
3 1
2 0
0 0
6 0
104 59
5 0
4 2
3 1
2 2
1 0
0 0
5 0
104 92
5 0
4 0
3 0
2 1
1 1
5 0
104 95
5 0
4 1
2 1
1 2
0 3
6 0
104 121
6 0
5 0
4 3
3 0
2 0
1 1
6 0
104 123
6 2
4 3
3 3
2 1
1 2
0 3
7 0
104 139
6 1
5 0
4 3
3 3
2 1
1 2
0 2
7 0
104 140
6 0
5 0
4 2
3 0
2 0
1 1
0 2
7 0
104 141
6 2
5 0
4 1
3 2
2 0
1 2
0 3
8 0
104 150
7 1
6 2
5 1
4 2
3 0
2 0
1 1
0 2
8 0
104 151
7 0
6 2
5 3
4 1
3 0
2 0
1 2
0 2
8 0
104 152
7 1
6 1
5 0
4 1
3 3
2 1
1 2
0 2
5 0
105 56
4 0
3 0
2 2
1 3
0 0
6 0
105 57
5 1
4 3
3 1
2 1
1 1
0 1
5 0
105 59
5 1
3 1
2 1
1 1
0 3
5 0
105 60
5 1
4 2
3 0
2 1
1 0
5 0
105 91
5 0
4 1
3 0
1 2
0 0
6 0
105 120
5 3
4 0
3 0
2 0
1 2
0 0
6 0
105 123
6 0
5 0
3 3
2 0
1 2
0 0
7 0
105 139
7 0
6 2
4 0
3 3
2 0
1 2
0 3
7 0
105 140
6 0
5 0
4 0
3 3
2 3
1 2
0 3
8 0
105 150
7 1
6 0
5 3
4 0
3 0
2 3
1 2
0 3
8 0
105 151
7 0
6 3
5 0
4 1
3 3
2 0
1 1
0 2
8 0
105 153
7 0
6 2
5 3
4 2
3 3
2 0
1 3
0 3
5 0
106 57
5 1
4 0
2 1
1 1
0 0
5 0
106 58
4 1
3 1
2 1
1 3
0 3
5 0
106 60
4 3
3 1
2 1
1 2
0 0
5 0
106 61
5 0
4 1
3 1
2 1
1 3
5 0
106 62
5 0
4 0
3 1
1 3
0 0
5 0
106 94
4 2
3 0
2 1
1 2
0 3
6 0
106 122
6 1
5 0
3 0
2 0
1 0
0 3
7 0
106 139
6 2
5 0
4 3
3 0
2 0
1 1
0 1
7 0
106 140
6 3
5 3
4 3
3 0
2 0
1 3
0 2
8 0
106 153
7 0
6 2
5 0
4 2
3 3
2 0
1 3
0 2
6 0
107 58
6 0
5 1
3 2
2 1
1 1
0 0
6 0
107 59
6 0
5 0
3 1
2 1
1 0
0 1
5 0
107 60
4 1
3 0
2 1
1 0
0 0
5 0
107 61
5 1
4 0
2 1
1 0
0 3
5 0
107 63
5 0
4 2
3 1
2 1
0 0
5 0
107 64
4 3
3 1
2 1
1 3
0 3
6 0
107 120
6 2
4 0
3 3
2 1
1 2
0 3
6 0
107 121
5 0
4 3
3 3
2 0
1 3
0 0
6 0
107 122
5 1
4 0
3 3
2 0
1 2
0 3
7 0
107 140
6 1
5 0
4 2
3 0
2 3
1 2
0 3
7 0
107 141
6 2
5 0
4 1
3 3
2 1
1 2
0 2
8 0
107 152
7 1
6 1
5 0
4 0
3 0
2 0
1 0
0 2
6 0
108 59
5 2
4 0
3 1
2 1
1 0
0 3
6 0
108 60
6 0
5 1
4 2
3 1
1 0
0 3
6 0
108 61
5 0
4 3
3 1
2 2
1 0
0 0
5 0
108 63
6 0
4 1
3 0
2 1
1 3
5 0
108 66
4 3
3 0
2 1
1 0
0 0
5 0
108 81
5 0
4 0
3 0
2 1
1 0
5 0
108 82
5 1
4 3
3 0
2 0
0 0
5 0
108 84
5 0
4 1
2 1
1 3
0 3
5 0
108 86
5 0
4 3
2 1
1 2
0 0
6 0
108 120
5 0
4 2
3 0
2 0
1 1
0 0
7 0
108 139
6 3
5 3
4 0
3 0
2 3
1 2
0 3
8 0
108 153
7 1
6 0
5 0
4 2
3 3
2 0
1 1
0 0
8 0
108 154
7 0
6 2
5 3
4 0
3 0
2 0
1 2
0 2
6 0
109 59
5 1
4 0
3 1
2 1
1 0
0 2
6 0
109 60
5 2
4 2
3 1
2 1
1 2
0 0
6 0
109 61
5 2
4 3
3 0
2 2
1 3
0 0
5 0
109 62
5 1
4 3
3 0
2 1
1 0
5 0
109 66
5 1
4 2
2 1
1 3
0 3
5 0
109 69
5 0
3 0
2 2
1 3
0 0
5 0
109 76
6 0
4 1
3 0
2 1
0 3
5 0
109 79
4 2
3 0
2 1
1 2
0 0
5 0
109 80
5 0
4 1
3 0
1 3
0 0
6 0
109 118
5 3
4 2
3 0
2 1
1 2
0 3
6 0
109 120
6 0
4 2
3 0
2 0
1 2
0 3
7 0
109 139
6 3
5 0
4 0
3 0
2 3
1 2
0 2
7 0
109 140
7 0
6 2
5 0
4 3
3 3
1 2
0 3
7 0
109 141
6 2
5 3
4 0
3 0
2 0
1 0
0 3
8 0
109 153
7 1
6 2
5 0
4 2
3 3
2 1
1 3
0 2
8 0
109 154
7 0
6 3
5 0
4 0
3 3
2 0
1 1
0 2
6 0
110 60
5 1
4 3
3 0
2 2
1 3
0 1
6 0
110 63
6 0
4 3
3 0
2 2
1 0
0 0
5 0
110 75
5 1
4 2
3 0
2 1
1 2
5 0
110 83
4 2
3 0
2 1
1 3
0 3
5 0
110 85
5 0
3 1
2 1
1 2
0 3
6 0
110 118
5 0
4 0
3 3
2 0
1 3
0 0
7 0
110 139
6 0
5 3
4 0
3 0
2 0
1 1
0 3
7 0
110 140
6 3
5 0
4 2
3 2
2 0
1 2
0 3
7 0
110 141
6 2
5 0
4 0
3 0
2 0
1 0
0 2
8 0
110 154
7 0
6 2
5 3
4 2
3 0
2 0
1 1
0 3
8 0
110 155
7 0
6 2
5 0
4 3
3 3
2 0
1 3
0 2
5 0
111 70
6 0
5 1
2 1
1 2
0 3
7 0
111 71
6 0
5 3
4 1
3 1
2 1
1 3
0 1
5 0
111 77
5 0
4 0
3 1
2 1
0 3
5 0
111 79
5 1
4 0
3 0
2 0
0 0
7 0
111 139
6 0
5 0
4 0
3 0
2 0
1 1
0 2
7 0
111 140
6 1
5 3
4 3
3 0
2 0
1 3
0 3
8 0
111 154
7 0
6 2
5 0
4 2
3 0
2 0
1 1
0 2
8 0
111 155
7 1
6 1
5 0
4 1
3 0
2 3
1 2
0 3
7 0
112 71
6 0
5 1
4 0
3 3
2 2
1 3
0 1
6 0
112 116
6 0
4 1
3 0
2 0
1 2
0 3
6 0
112 117
6 1
5 0
4 3
3 0
2 0
0 0
6 0
112 119
6 0
5 0
4 1
3 0
2 0
1 2
7 0
112 138
6 1
5 1
4 3
3 3
2 0
1 2
0 3
7 0
112 139
7 0
5 0
4 3
3 0
2 0
1 2
0 2
7 0
112 140
6 0
5 0
4 3
3 3
2 0
1 0
0 3
8 0
112 153
7 1
6 0
5 0
4 1
3 3
2 0
1 0
0 3
8 0
112 154
7 0
6 2
5 0
4 0
3 3
2 3
1 2
0 3
6 0
113 62
5 2
4 3
3 1
2 1
1 2
0 0
6 0
113 63
5 0
4 2
3 1
2 2
1 3
0 0
6 0
113 65
5 1
4 1
3 2
2 1
1 2
0 0
6 0
113 115
5 1
4 3
3 0
2 0
1 1
0 3
7 0
113 138
6 1
5 0
4 3
3 3
2 1
1 1
0 3
8 0
113 154
7 1
6 2
5 1
4 2
3 0
2 0
1 2
0 2
8 0
113 155
7 0
6 3
5 3
4 1
3 3
2 0
1 2
0 3
6 0
114 65
5 1
4 1
3 0
2 2
1 1
0 0
6 0
114 66
5 2
4 3
3 1
2 1
1 3
0 3
6 0
114 115
6 0
5 0
4 3
3 3
2 1
0 3
6 0
114 116
5 0
4 2
3 3
2 1
1 3
0 3
6 0
114 117
5 0
4 0
3 1
2 0
1 2
0 3
7 0
114 138
6 3
5 0
4 1
3 3
2 0
1 1
0 0
8 0
114 153
7 1
6 0
5 0
4 3
3 3
2 1
1 2
0 2
8 0
114 154
7 0
6 1
5 0
4 0
3 3
2 0
1 1
0 3
8 0
114 155
7 0
6 3
5 0
4 1
3 3
2 0
1 2
0 2
6 0
115 66
5 1
4 3
3 1
2 1
1 3
0 2
6 0
115 67
6 0
5 0
3 1
2 2
1 2
0 0
6 0
115 113
6 0
5 0
4 0
2 0
1 3
0 3
7 0
115 139
6 3
5 3
4 3
3 0
2 0
1 0
0 3
7 0
115 140
6 0
5 3
4 1
3 0
2 0
1 2
0 3
8 0
115 154
7 1
6 3
5 0
4 1
3 0
2 3
1 1
0 3
8 0
115 155
7 1
6 2
5 0
4 0
3 3
2 2
1 2
0 3
6 0
116 67
5 1
4 3
3 0
2 1
1 0
0 1
6 0
116 112
5 1
4 0
3 0
2 0
1 1
0 3
6 0
116 115
6 1
5 0
3 0
2 1
1 1
0 3
7 0
116 138
6 0
5 0
4 2
3 3
2 0
1 2
0 0
7 0
116 139
6 3
5 0
4 3
3 0
2 0
1 0
0 2
8 0
116 154
7 1
6 1
5 1
4 0
3 3
2 0
1 2
0 3
8 0
116 156
7 1
6 0
5 0
4 0
3 3
2 0
1 0
0 3
6 0
117 66
5 1
4 0
3 1
2 2
1 2
0 3
6 0
117 68
5 1
4 0
3 2
2 1
1 2
0 0
6 0
117 69
5 0
4 0
3 1
2 1
1 3
0 1
7 0
117 72
6 0
5 1
4 0
3 0
2 2
1 1
0 1
6 0
117 110
6 0
5 0
4 2
3 0
2 0
0 0
6 0
117 111
6 0
4 3
3 0
2 0
1 3
0 3
6 0
117 112
5 0
4 1
3 3
2 1
1 3
0 3
6 0
117 114
5 0
4 3
3 3
2 1
1 2
0 0
7 0
117 137
6 1
5 0
4 2
3 0
2 0
1 0
0 3
7 0
117 138
7 0
6 3
5 3
3 0
2 0
1 2
0 3
7 0
117 139
6 3
5 0
4 0
3 2
2 0
1 2
0 3
8 0
117 154
7 1
6 0
5 0
4 2
3 0
2 3
1 2
0 3
6 0
118 68
5 1
4 0
3 0
2 2
1 1
0 0
6 0
118 69
6 0
5 1
4 3
3 1
2 0
0 0
6 0
118 70
5 1
4 2
3 1
2 0
1 3
0 0
7 0
118 71
6 0
5 1
4 2
3 1
2 2
1 1
0 3
7 0
118 74
6 0
5 0
4 2
3 1
2 1
1 0
0 1
6 0
118 109
5 0
4 3
3 0
2 1
1 3
0 2
7 0
118 136
6 2
5 0
4 1
3 3
2 0
1 3
0 0
7 0
118 138
6 3
5 0
4 0
3 0
2 3
1 1
0 3
8 0
118 155
7 2
6 0
5 3
4 3
3 0
2 0
1 2
0 1
8 0
118 156
7 1
6 1
5 0
4 2
3 0
2 0
1 0
0 3
6 0
119 69
7 0
6 0
4 0
2 1
1 3
0 3
6 0
119 70
5 0
4 2
3 1
2 1
1 0
0 0
6 0
119 71
6 0
4 0
3 0
2 1
1 3
0 1
6 0
119 72
5 1
4 0
3 0
2 2
1 0
0 3
6 0
119 73
6 0
5 0
4 1
2 1
1 0
0 0
6 0
119 108
5 0
4 0
3 0
2 0
1 0
0 0
6 0
119 112
6 1
5 0
4 2
3 0
2 1
0 3
7 0
119 136
6 3
5 0
4 0
3 0
2 0
1 0
0 2
7 0
119 137
6 3
5 3
4 2
3 0
2 0
1 2
0 0
8 0
119 155
7 0
6 1
5 0
4 1
3 3
2 0
1 2
0 3
8 0
119 156
7 2
6 1
5 0
4 2
3 3
2 0
1 0
0 0
6 0
120 70
5 2
4 2
3 0
2 1
1 3
0 0
6 0
120 72
6 0
5 1
4 1
3 3
2 1
0 0
6 0
120 73
5 1
4 2
3 0
2 2
1 2
0 0
7 0
120 74
6 0
5 0
4 1
3 1
2 2
1 1
0 0
6 0
120 75
6 1
5 1
4 1
2 1
1 3
0 3
6 0
120 106
5 3
4 0
3 0
2 1
1 3
0 3
6 0
120 107
6 0
5 0
4 2
3 0
1 3
0 3
6 0
120 108
6 0
4 0
3 0
2 0
1 3
0 3
6 0
120 109
5 0
4 0
3 0
2 2
1 2
0 3
7 0
120 135
6 0
5 3
4 3
3 0
2 0
1 3
0 3
7 0
120 136
6 3
5 0
4 2
3 0
2 0
1 2
0 1
7 0
120 137
6 0
5 0
4 3
3 0
2 3
1 2
0 3
7 0
120 138
6 0
5 0
4 1
3 3
2 0
1 3
0 3
8 0
120 155
7 1
6 3
5 0
4 0
3 0
2 0
1 0
0 2
8 0
120 156
7 1
6 3
5 3
4 2
3 0
2 0
1 2
0 0
9 0
120 165
8 0
7 0
6 2
5 0
4 2
3 0
2 0
1 1
0 2
6 0
121 72
6 0
4 2
3 0
2 1
1 0
0 0
7 0
121 73
6 1
5 2
4 1
3 1
2 1
1 3
0 3
6 0
121 74
6 0
5 0
3 1
2 1
1 1
0 0
6 0
121 75
6 0
5 1
4 1
3 0
2 1
1 1
6 0
121 76
6 0
5 1
4 0
3 0
1 1
0 0
6 0
121 77
5 1
4 2
3 0
2 2
1 3
0 3
6 0
121 103
5 0
4 3
3 3
2 1
1 3
0 0
6 0
121 104
5 1
4 0
3 3
2 1
1 2
0 3
6 0
121 106
5 0
4 0
3 0
2 1
1 3
0 2
6 0
121 109
6 1
5 0
4 0
3 0
2 1
1 2
7 0
121 135
6 0
5 0
4 3
3 0
2 0
1 3
0 2
7 0
121 136
6 1
5 0
4 1
3 3
2 1
1 2
0 3
8 0
121 155
7 1
6 3
5 0
4 2
3 0
2 0
1 2
0 1
8 0
121 156
7 1
6 0
5 0
4 3
3 0
2 3
1 2
0 3
7 0
122 73
6 0
5 1
4 1
3 0
2 2
1 2
0 1
6 0
122 74
6 0
5 2
3 0
2 1
1 2
0 0
7 0
122 75
6 0
5 1
4 3
3 2
2 1
1 1
0 0
6 0
122 77
6 1
5 1
4 2
3 0
2 1
1 3
6 0
122 78
6 0
5 0
3 1
2 1
1 0
0 3
6 0
122 102
5 0
4 2
3 0
2 1
1 1
0 0
6 0
122 104
6 2
4 2
3 0
2 1
1 3
0 3
6 0
122 105
6 0
5 1
4 3
3 0
2 0
0 3
6 0
122 106
5 1
4 2
3 0
2 0
1 3
0 3
7 0
122 135
6 2
5 0
4 1
3 1
2 0
1 2
0 3
7 0
122 136
6 2
5 0
4 0
3 0
2 3
1 3
0 3
8 0
122 154
7 0
6 2
5 3
4 1
3 0
2 0
1 2
0 3
8 0
122 155
7 1
6 1
5 0
4 1
3 3
2 1
1 2
0 3
8 0
122 156
7 2
6 0
5 0
4 3
3 3
2 3
1 2
0 0
9 0
122 167
8 0
7 1
6 3
5 0
4 2
3 0
2 0
1 0
0 2
7 0
123 74
6 0
5 2
4 0
3 1
2 0
1 3
0 0
6 0
123 75
6 3
4 3
3 0
2 2
1 3
0 0
6 0
123 76
6 0
5 0
4 0
2 1
1 0
0 0
6 0
123 80
5 0
4 1
3 0
2 2
1 3
0 0
6 0
123 81
6 0
5 1
3 0
2 2
1 2
0 3
6 0
