1
17,1
18,1
19,3
20,0
21,2
22,1
23,3
24,4
25,3
26,0
27,2
28,2
29,1
30,3
31,2
32,2

239
1,1
2,0
3,2
4,0
5,3
6,4
7,2
8,4
9,3
10,2
11,4
12,1
13,3
14,3
15,3
16,3
17,1
18,1
19,3
20,0
21,2
22,1
23,4
24,4
25,3
26,0
27,2
28,2
29,1
30,4
31,2
32,2

240
1,1
2,0
3,2
4,0
5,3
6,0
7,2
8,1
9,4
10,2
11,2
12,1
13,3
14,3
15,3
16,4
17,1
18,2
19,3
20,0
21,2
22,1
23,0
24,4
25,3
26,4
27,1
28,2
29,1
30,1
31,3
32,2

241
1,1
2,0
3,2
4,0
5,3
6,0
7,2
8,4
9,3
10,2
11,2
12,1
13,3
14,3
15,3
16,4
17,1
18,1
19,3
20,0
21,2
22,1
23,0
24,4
25,3
26,4
27,1
28,2
29,1
30,1
31,2
32,2

242
1,1
2,0
3,2
4,0
5,3
6,0
7,2
8,4
9,3
10,0
11,3
12,1
13,3
14,3
15,0
16,4
17,1
18,1
19,3
20,0
21,2
22,1
23,0
24,3
25,3
26,0
27,1
28,2
29,4
30,4
31,2
32,2

243
1,1
2,0
3,2
4,0
5,3
6,4
7,2
8,0
9,3
10,0
11,3
12,4
13,0
14,0
15,4
16,3
17,1
18,2
19,3
20,0
21,2
22,1
23,3
24,3
25,3
26,0
27,2
28,1
29,4
30,1
31,2
32,2

244
1,1
2,0
3,3
4,0
5,3
6,1
7,3
8,1
9,4
10,3
11,4
12,2
13,4
14,3
15,4
16,4
17,2
18,2
19,4
20,0
21,2
22,2
23,4
24,1
25,4
26,0
27,3
28,3
29,2
30,4
31,3
32,2

245
1,1
2,2
3,3
4,0
5,4
6,1
7,3
8,1
9,4
10,3
11,1
12,1
13,4
14,4
15,0
16,4
17,2
18,2
19,4
20,0
21,1
22,2
23,3
24,4
25,4
26,0
27,3
28,3
29,2
30,2
31,3
32,2

246
1,1
2,3
3,3
4,0
5,4
6,1
7,3
8,1
9,4
10,3
11,1
12,2
13,4
14,4
15,0
16,4
17,1
18,2
19,4
20,0
21,4
22,1
23,0
24,4
25,4
26,4
27,3
28,3
29,2
30,1
31,3
32,2

247
1,1
2,0
3,3
4,0
5,3
6,3
7,3
8,2
9,4
10,0
11,4
12,1
13,4
14,4
15,4
16,4
17,2
18,3
19,4
20,0
21,0
22,2
23,4
24,1
25,4
26,3
27,3
28,2
29,4
30,2
31,3
32,2

248
1,1
2,0
3,3
4,0
5,0
6,3
7,3
8,2
9,4
10,3
11,4
12,1
13,4
14,4
15,4
16,4
17,2
18,2
19,4
20,0
21,2
22,2
23,1
24,4
25,4
26,2
27,3
28,1
29,2
30,1
31,3
32,2

249
1,1
2,0
3,3
4,0
5,0
6,3
7,3
8,2
9,4
10,3
11,4
12,1
13,4
14,4
15,0
16,1
17,2
18,3
19,4
20,0
21,3
22,2
23,0
24,4
25,4
26,0
27,3
28,2
29,2
30,1
31,3
32,0

250
1,1
2,2
3,1
4,0
5,0
6,3
7,2
8,4
9,3
10,1
11,2
12,4
13,3
14,2
15,3
16,3
17,4
18,1
19,3
20,0
21,1
22,4
23,4
24,2
25,2
26,2
27,1
28,0
29,4
30,4
31,2
32,1

251
1,1
2,3
3,2
4,0
5,0
6,3
7,2
8,4
9,3
10,2
11,2
12,4
13,3
14,3
15,4
16,4
17,1
18,1
19,3
20,0
21,1
22,1
23,1
24,2
25,3
26,2
27,2
28,0
29,1
30,4
31,2
32,1

252
1,1
2,3
3,2
4,0
5,2
6,0
7,2
8,4
9,3
10,0
11,3
12,4
13,3
14,1
15,0
16,3
17,1
18,2
19,3
20,0
21,1
22,4
23,4
24,0
25,3
26,0
27,2
28,2
29,4
30,0
31,2
32,1

253
1,1
2,3
3,2
4,0
5,2
6,0
7,2
8,4
9,3
10,1
11,3
12,4
13,3
14,1
15,0
16,3
17,4
18,2
19,3
20,0
21,1
22,4
23,4
24,3
25,3
26,0
27,2
28,2
29,4
30,4
31,2
32,1

254
1,1
2,3
3,2
4,0
5,1
6,4
7,2
8,4
9,3
10,1
11,3
12,4
13,3
14,2
15,3
16,2
17,1
18,2
19,3
20,0
21,1
22,4
23,4
24,0
25,3
26,3
27,2
28,2
29,4
30,0
31,2
32,1

255
1,1
2,3
3,2
4,0
5,1
6,0
7,2
8,0
9,3
10,2
11,3
12,4
13,3
14,2
15,3
16,2
17,1
18,2
19,3
20,0
21,1
22,4
23,4
24,3
25,3
26,3
27,0
28,2
29,4
30,1
31,2
32,1

256
1,1
2,3
3,2
4,0
5,2
6,0
7,2
8,4
9,3
10,2
11,3
12,4
13,3
14,2
15,3
16,3
17,1
18,2
19,3
20,0
21,1
22,1
23,1
24,3
25,4
26,0
27,2
28,2
29,0
30,1
31,2
32,2

257
1,1
2,3
3,2
4,0
5,2
6,4
7,2
8,4
9,3
10,2
11,3
12,4
13,3
14,3
15,2
16,3
17,1
18,2
19,3
20,0
21,1
22,0
23,4
24,3
25,3
26,0
27,1
28,2
29,4
30,0
31,3
32,2

258
1,1
2,3
3,2
4,0
5,1
6,4
7,2
8,4
9,3
10,1
11,3
12,4
13,3
14,2
15,1
16,0
17,1
18,2
19,3
20,0
21,1
22,1
23,4
24,3
25,3
26,0
27,2
28,2
29,4
30,0
31,2
32,2

259
1,1
2,3
3,2
4,0
5,2
6,2
7,2
8,4
9,3
10,2
11,3
12,4
13,3
14,3
15,2
16,0
17,1
18,2
19,3
20,0
21,1
22,1
23,2
24,3
25,3
26,0
27,2
28,2
29,2
30,0
31,2
32,2

260
1,1
2,3
3,2
4,0
5,2
6,4
7,2
8,0
9,3
10,2
11,3
12,4
13,3
14,0
15,0
16,3
17,1
18,2
19,3
20,0
21,1
22,1
23,4
24,3
25,0
26,2
27,2
28,2
29,4
30,1
31,2
32,1

261
1,1
2,3
3,2
4,0
5,3
6,3
7,2
8,4
9,3
10,3
11,3
12,4
13,3
14,4
15,3
16,0
17,1
18,2
19,3
20,0
21,1
22,1
23,3
24,3
25,3
26,0
27,2
28,2
29,3
30,0
31,2
32,2

262
1,1
2,3
3,2
4,0
5,0
6,4
7,2
8,4
9,3
10,0
11,3
12,4
13,3
14,0
15,0
16,0
17,1
18,2
19,3
20,0
21,1
22,1
23,4
24,3
25,3
26,0
27,2
28,2
29,4
30,0
31,2
32,2

263
1,1
2,3
3,2
4,0
5,0
6,0
7,2
8,4
9,0
10,2
11,0
12,1
13,3
14,3
15,4
16,3
17,1
18,2
19,3
20,0
21,1
22,1
23,3
24,3
25,3
26,0
27,2
28,2
29,1
30,0
31,2
32,2

264
1,1
2,0
3,2
4,0
5,2
6,3
7,2
8,4
9,3
10,4
11,2
12,4
13,3
14,3
15,4
16,3
17,0
18,1
19,3
20,0
21,1
22,4
23,4
24,2
25,3
26,4
27,2
28,1
29,1
30,4
31,2
32,1

265
1,1
2,0
3,2
4,0
5,1
6,0
7,2
8,4
9,3
10,0
11,3
12,4
13,3
14,3
15,3
16,2
17,1
18,2
19,4
20,0
21,1
22,1
23,3
24,3
25,3
26,3
27,2
28,1
29,4
30,1
31,2
32,2

266
1,1
2,0
3,2
4,0
5,2
6,2
7,2
8,4
9,3
10,3
11,3
12,4
13,3
14,0
15,0
16,3
17,1
18,2
19,0
20,0
21,1
22,1
23,3
24,3
25,3
26,0
27,2
28,1
29,0
30,1
31,2
32,2

267
1,1
2,0
3,2
4,0
5,2
6,0
7,2
8,4
9,3
10,0
11,3
12,4
13,3
14,0
15,0
16,3
17,1
18,2
19,0
20,0
21,1
22,1
23,3
24,3
25,3
26,4
27,2
28,1
29,1
30,1
31,2
32,2

268
1,1
2,0
3,2
4,0
5,0
6,4
7,2
8,4
9,3
10,3
11,3
12,4
13,3
14,0
15,0
16,3
17,1
18,2
19,3
20,0
21,1
22,1
23,3
24,3
25,0
26,2
27,2
28,1
29,0
30,1
31,2
32,1

269
1,1
2,0
3,2
4,0
5,0
6,0
7,2
8,4
9,3
10,0
11,3
12,4
13,3
14,3
15,0
16,0
17,1
18,2
19,3
20,0
21,1
22,1
23,3
24,3
25,3
26,0
27,2
28,1
29,3
30,1
31,2
32,2

270
1,1
2,1
3,2
4,0
5,2
6,1
7,3
8,1
9,4
10,3
11,3
12,1
13,3
14,3
15,4
16,0
17,1
18,2
19,1
20,0
21,2
22,1
23,0
24,3
25,3
26,4
27,2
28,2
29,2
30,1
31,3
32,2

271
1,1
2,1
3,2
4,0
5,2
6,1
7,3
8,1
9,4
10,3
11,3
12,1
13,3
14,3
15,4
16,0
17,4
18,2
19,4
20,0
21,2
22,1
23,0
24,3
25,3
26,4
27,2
28,2
29,1
30,4
31,3
32,2

272
1,1
2,1
3,3
4,0
5,0
6,1
7,3
8,1
9,4
10,3
11,3
12,2
13,4
14,3
15,0
16,4
17,2
18,2
19,4
20,0
21,2
22,1
23,1
24,3
25,4
26,0
27,0
28,3
29,0
30,0
31,3
32,2

273
1,1
2,3
3,2
4,0
5,0
6,0
7,3
8,4
9,3
10,2
11,3
12,4
13,2
14,3
15,3
16,3
17,1
18,2
19,3
20,0
21,2
22,4
23,4
24,3
25,3
26,0
27,1
28,2
29,4
30,1
31,3
32,1

274
1,1
2,3
3,2
4,0
5,1
6,4
7,3
8,4
9,3
10,0
11,0
12,1
13,4
14,3
15,2
16,2
17,1
18,2
19,3
20,0
21,2
22,1
23,4
24,3
25,3
26,3
27,2
28,2
29,4
30,1
31,2
32,2

275
1,1
2,3
3,2
4,0
5,2
6,4
7,3
8,0
9,3
10,2
11,3
12,4
13,0
14,3
15,0
16,3
17,1
18,2
19,3
20,0
21,2
22,1
23,4
24,3
25,0
26,2
27,2
28,2
29,4
30,1
31,2
32,1

276
1,1
2,3
3,2
4,0
5,2
6,0
7,3
8,4
9,3
10,2
11,3
12,4
13,2
14,3
15,3
16,3
17,1
18,2
19,3
20,0
21,2
22,1
23,0
24,3
25,0
26,2
27,2
28,2
29,4
30,1
31,2
32,1

277
1,1
2,3
3,2
4,0
5,3
6,0
7,3
8,1
9,3
10,2
11,3
12,4
13,3
14,3
15,4
16,4
17,1
18,2
19,3
20,0
21,2
22,1
23,0
24,3
25,0
26,3
27,2
28,2
29,1
30,1
31,2
32,2

278
1,1
2,3
3,2
4,0
5,0
6,4
7,3
8,4
9,3
10,0
11,3
12,4
13,0
14,3
15,0
16,0
17,1
18,2
19,3
20,0
21,2
22,1
23,4
24,3
25,3
26,0
27,2
28,2
29,4
30,0
31,2
32,2

279
1,1
2,3
3,2
4,0
5,0
6,4
7,3
8,0
9,3
10,2
11,3
12,4
13,4
14,3
15,0
16,1
17,1
18,2
19,3
20,0
21,2
22,1
23,4
24,3
25,3
26,0
27,2
28,2
29,4
30,1
31,2
32,1

280
1,1
2,1
3,2
4,0
5,0
6,0
7,2
8,1
9,3
10,3
11,3
12,4
13,4
14,3
15,2
16,0
17,0
18,2
19,3
20,0
21,0
22,1
23,4
24,3
25,3
26,1
27,2
28,0
29,1
30,4
31,2
32,2

281
1,1
2,2
3,3
4,0
5,3
6,3
7,3
8,1
9,4
10,0
11,3
12,2
13,4
14,3
15,4
16,1
17,1
18,3
19,4
20,0
21,3
22,2
23,0
24,3
25,4
26,1
27,3
28,3
29,1
30,1
31,3
32,2

282
1,1
2,2
3,2
4,0
5,0
6,0
7,2
8,1
9,3
10,4
11,3
12,4
13,3
14,2
15,3
16,4
17,4
18,2
19,3
20,0
21,2
22,1
23,4
24,3
25,3
26,1
27,2
28,1
29,1
30,4
31,2
32,1

283
1,1
2,2
3,2
4,0
5,0
6,1
7,2
8,1
9,3
10,0
11,3
12,4
13,4
14,0
15,1
16,3
17,4
18,2
19,3
20,0
21,3
22,1
23,3
24,3
25,3
26,1
27,2
28,1
29,1
30,4
31,2
32,2

284
1,1
2,2
3,2
4,0
5,2
6,2
7,0
8,1
9,3
10,2
11,3
12,4
13,3
14,3
15,2
16,3
17,1
18,2
19,3
20,0
21,3
22,1
23,3
24,2
25,0
26,1
27,2
28,1
29,1
30,1
31,2
32,1

285
1,1
2,2
3,2
4,0
5,0
6,2
7,2
8,1
9,3
10,0
11,3
12,4
13,1
14,0
15,1
16,3
17,1
18,2
19,3
20,0
21,3
22,1
23,3
24,2
25,3
26,1
27,2
28,2
29,1
30,4
31,2
32,2

286
1,1
2,2
3,2
4,0
5,0
6,3
7,2
8,1
9,3
10,4
11,3
12,4
13,4
14,2
15,0
16,3
17,1
18,2
19,4
20,0
21,3
22,1
23,3
24,2
25,3
26,1
27,2
28,1
29,1
30,1
31,2
32,2

287
1,1
2,2
3,2
4,0
5,0
6,2
7,2
8,1
9,3
10,3
11,3
12,4
13,3
14,3
15,3
16,3
17,1
18,1
19,3
20,0
21,4
22,1
23,4
24,4
25,3
26,1
27,2
28,3
29,1
30,0
31,2
32,1

288
1,1
2,2
3,2
4,0
5,0
6,3
7,2
8,1
9,4
10,2
11,2
12,4
13,0
14,3
15,3
16,3
17,1
18,2
19,4
20,0
21,0
22,1
23,4
24,4
25,4
26,1
27,2
28,3
29,1
30,1
31,2
32,2

289
1,1
2,2
3,3
4,0
5,0
6,3
7,2
8,1
9,4
10,3
11,2
12,4
13,0
14,3
15,3
16,3
17,2
18,2
19,4
20,0
21,0
22,2
23,4
24,4
25,4
26,1
27,3
28,3
29,1
30,2
31,3
32,2

290
1,1
2,3
3,2
4,0
5,0
6,0
7,2
8,1
9,3
10,0
11,3
12,4
13,0
14,3
15,4
16,4
17,1
18,2
19,3
20,0
21,2
22,1
23,0
24,3
25,3
26,1
27,2
28,1
29,1
30,4
31,2
32,0

291
1,1
2,3
3,2
4,0
5,0
6,1
7,2
8,1
9,3
10,0
11,3
12,4
13,4
14,0
15,1
16,4
17,1
18,2
19,3
20,0
21,4
22,1
23,3
24,3
25,3
26,1
27,2
28,1
29,1
30,4
31,2
32,2

292
1,1
2,3
3,2
4,0
5,0
6,2
7,2
8,1
9,3
10,0
11,3
12,4
13,1
14,0
15,1
16,4
17,1
18,2
19,3
20,0
21,4
22,1
23,3
24,3
25,3
26,1
27,2
28,2
29,1
30,4
31,2
32,2

293
1,1
2,3
3,2
4,0
5,0
6,3
7,2
8,1
9,3
10,4
11,3
12,4
13,4
14,2
15,0
16,4
17,1
18,2
19,4
20,0
21,4
22,1
23,3
24,3
25,3
26,1
27,2
28,1
29,1
30,1
31,2
32,2

294
1,1
2,3
3,2
4,0
5,2
6,0
7,3
8,1
9,3
10,2
11,3
12,4
13,3
14,3
15,4
16,4
17,1
18,2
19,3
20,0
21,0
22,1
23,1
24,3
25,3
26,1
27,2
28,2
29,1
30,1
31,0
32,2

295
1,1
2,3
3,2
4,0
5,2
6,2
7,2
8,1
9,3
10,3
11,2
12,1
13,4
14,2
15,2
16,3
17,0
18,2
19,3
20,0
21,2
22,1
23,4
24,2
25,4
26,1
27,2
28,2
29,1
30,0
31,2
32,1

296
1,1
2,3
3,2
4,0
5,2
6,2
7,2
8,1
9,3
10,3
11,3
12,4
13,0
14,0
15,3
16,3
17,1
18,2
19,3
20,0
21,0
22,1
23,0
24,4
25,3
26,1
27,2
28,2
29,1
30,0
31,2
32,0

297
1,1
2,3
3,2
4,0
5,2
6,4
7,3
8,1
9,3
10,2
11,4
12,1
13,3
14,3
15,2
16,4
17,1
18,2
19,3
20,0
21,3
22,1
23,0
24,3
25,3
26,1
27,2
28,2
29,1
30,1
31,2
32,0

298
1,1
2,3
3,2
4,0
5,3
6,4
7,2
8,1
9,3
10,4
11,3
12,1
13,4
14,2
15,2
16,0
17,0
18,2
19,3
20,0
21,3
22,1
23,4
24,3
25,3
26,1
27,2
28,2
29,1
30,1
31,2
32,2

299
1,1
2,3
3,3
4,0
5,2
6,4
7,3
8,1
9,4
10,3
11,0
12,1
13,3
14,3
15,4
16,4
17,1
18,2
19,3
20,0
21,0
22,1
23,1
24,3
25,4
26,1
27,1
28,2
29,1
30,1
31,3
32,2

300
1,1
2,4
3,3
4,0
5,3
6,2
7,3
8,1
9,4
10,0
11,3
12,0
13,1
14,4
15,1
16,1
17,2
18,3
19,4
20,0
21,3
22,2
23,0
24,3
25,4
26,1
27,3
28,2
29,1
30,1
31,3
32,2

301
1,1
2,4
3,2
4,0
5,2
6,4
7,2
8,1
9,3
10,2
11,2
12,4
13,0
14,4
15,4
16,3
17,1
18,2
19,3
20,0
21,2
22,1
23,2
24,4
25,3
26,1
27,2
28,2
29,1
30,1
31,0
32,1

302
1,1
2,4
3,3
4,0
5,2
6,2
7,3
8,1
9,4
10,4
11,3
12,1
13,3
14,0
15,4
16,3
17,1
18,2
19,0
20,0
21,3
22,1
23,3
24,4
25,3
26,1
27,2
28,2
29,1
30,2
31,2
32,2

303
1,1
2,4
3,3
4,0
5,2
6,4
7,2
8,1
9,4
10,0
11,3
12,4
13,3
14,0
15,4
16,3
17,1
18,2
19,3
20,0
21,3
22,1
23,2
24,4
25,3
26,1
27,2
28,2
29,1
30,2
31,2
32,1

304
1,1
2,4
3,3
4,0
5,3
6,1
7,2
8,1
9,4
10,2
11,3
12,4
13,3
14,3
15,4
16,4
17,2
18,2
19,4
20,0
21,3
22,1
23,0
24,4
25,4
26,1
27,0
28,2
29,1
30,4
31,3
32,2

305
1,1
2,4
3,3
4,0
5,3
6,1
7,3
8,1
9,4
10,3
11,3
12,1
13,3
14,4
15,3
16,4
17,2
18,2
19,4
20,0
21,3
22,1
23,3
24,4
25,0
26,1
27,0
28,2
29,1
30,2
31,2
32,2

306
1,1
2,0
3,2
4,0
5,0
6,0
7,2
8,1
9,3
10,2
11,3
12,4
13,2
14,2
15,3
16,3
17,4
18,2
19,3
20,0
21,2
22,1
23,3
24,3
25,3
26,1
27,1
28,1
29,1
30,1
31,2
32,2

307
1,1
2,0
3,2
4,0
5,2
6,2
7,2
8,1
9,3
10,3
11,3
12,4
13,0
14,0
15,1
16,3
17,1
18,2
19,3
20,0
21,0
22,1
23,3
24,0
25,3
26,1
27,2
28,0
29,1
30,4
31,2
32,2

308
1,1
2,0
3,2
4,0
5,2
6,2
7,2
8,1
9,3
10,3
11,0
12,4
13,4
14,3
15,2
16,3
17,0
18,2
19,3
20,0
21,0
22,1
23,4
24,0
25,3
26,1
27,2
28,0
29,1
30,4
31,2
32,2

309
1,1
2,3
3,3
4,0
5,1
6,0
7,3
8,2
9,4
10,3
11,0
12,2
13,1
14,4
15,1
16,4
17,1
18,2
19,4
20,0
21,4
22,2
23,4
24,4
25,4
26,3
27,3
28,3
29,3
30,1
31,3
32,2

310
1,1
2,4
3,2
4,0
5,1
6,0
7,1
8,4
9,3
10,2
11,2
12,1
13,3
14,0
15,2
16,2
17,3
18,1
19,3
20,0
21,2
22,4
23,4
24,2
25,3
26,3
27,1
28,2
29,4
30,4
31,1
32,1

311
1,1
2,3
3,2
4,0
5,2
6,2
7,0
8,4
9,3
10,2
11,2
12,1
13,3
14,3
15,4
16,3
17,1
18,1
19,3
20,0
21,2
22,1
23,0
24,4
25,3
26,2
27,2
28,2
29,2
30,1
31,2
32,1

312
1,1
2,3
3,2
4,0
5,2
6,2
7,0
8,4
9,3
10,2
11,2
12,1
13,3
14,3
15,4
16,3
17,1
18,1
19,3
20,0
21,2
22,1
23,0
24,4
25,3
26,2
27,2
28,2
29,2
30,1
31,2
32,1

313
1,1
2,3
3,2
4,0
5,2
6,4
7,2
8,4
9,3
10,2
11,2
12,4
13,1
14,2
15,3
16,3
17,0
18,2
19,3
20,0
21,2
22,1
23,2
24,0
25,3
26,2
27,2
28,2
29,2
30,1
31,2
32,1

314
1,1
2,3
3,2
4,0
5,2
6,2
7,2
8,4
9,3
10,3
11,2
12,0
13,0
14,2
15,0
16,3
17,1
18,2
19,3
20,0
21,2
22,1
23,0
24,0
25,3
26,0
27,2
28,2
29,2
30,1
31,2
32,2

315
1,1
2,2
3,2
4,0
5,1
6,2
7,1
8,4
9,3
10,3
11,3
12,4
13,3
14,3
15,4
16,3
17,1
18,1
19,3
20,0
21,2
22,1
23,1
24,3
25,2
26,1
27,1
28,0
29,4
30,0
31,2
32,1

316
1,1
2,2
3,2
4,0
5,0
6,1
7,2
8,4
9,3
10,3
11,3
12,4
13,3
14,3
15,1
16,4
17,1
18,2
19,3
20,0
21,2
22,1
23,3
24,0
25,2
26,0
27,2
28,1
29,3
30,1
31,2
32,1

317
1,1
2,3
3,2
4,0
5,2
6,3
7,0
8,4
9,3
10,3
11,3
12,4
13,4
14,2
15,3
16,3
17,1
18,2
19,3
20,0
21,2
22,1
23,3
24,0
25,2
26,1
27,2
28,2
29,3
30,0
31,2
32,1

318
1,1
2,3
3,2
4,0
5,2
6,4
7,0
8,4
9,3
10,3
11,3
12,4
13,4
14,2
15,3
16,3
17,1
18,2
19,3
20,0
21,2
22,1
23,4
24,0
25,2
26,1
27,2
28,2
29,4
30,0
31,2
32,1

319
1,1
2,3
3,2
4,0
5,2
6,4
7,0
8,4
9,3
10,3
11,3
12,4
13,4
14,2
15,3
16,3
17,0
18,2
19,3
20,0
21,2
22,1
23,4
24,3
25,2
26,1
27,2
28,2
29,4
30,0
31,2
32,1

320
1,1
2,0
3,2
4,0
5,0
6,4
7,1
8,4
9,3
10,3
11,3
12,4
13,4
14,1
15,2
16,3
17,1
18,2
19,3
20,0
21,2
22,1
23,3
24,3
25,2
26,1
27,1
28,1
29,4
30,1
31,2
32,1

321
1,1
2,2
3,3
4,0
5,3
6,3
7,4
8,2
9,1
10,4
11,4
12,2
13,4
14,4
15,1
16,4
17,2
18,3
19,1
20,0
21,0
22,2
23,4
24,4
25,4
26,0
27,3
28,3
29,1
30,0
31,4
32,3

322
1,1
2,2
3,3
4,0
5,3
6,0
7,3
8,2
9,4
10,4
11,4
12,2
13,4
14,3
15,1
16,4
17,0
18,3
19,4
20,0
21,3
22,2
23,4
24,0
25,4
26,1
27,3
28,3
29,2
30,3
31,3
32,2

323
1,1
2,4
3,3
4,0
5,3
6,0
7,3
8,0
9,4
10,4
11,3
12,2
13,1
14,4
15,1
16,1
17,2
18,3
19,4
20,0
21,3
22,2
23,4
24,3
25,4
26,0
27,3
28,2
29,4
30,1
31,3
32,2

324
1,1
2,4
3,3
4,0
5,3
6,0
7,3
8,0
9,4
10,4
11,3
12,2
13,2
14,4
15,1
16,1
17,2
18,3
19,4
20,0
21,3
22,2
23,1
24,3
25,4
26,0
27,3
28,3
29,1
30,1
31,3
32,2

325
1,1
2,1
3,1
4,0
5,1
6,1
7,1
8,4
9,2
10,1
11,2
12,3
13,3
14,1
15,3
16,2
17,4
18,4
19,2
20,0
21,1
22,4
23,0
24,3
25,2
26,0
27,1
28,1
29,4
30,4
31,1
32,4

326
1,1
2,1
3,2
4,0
5,1
6,0
7,2
8,4
9,3
10,2
11,2
12,4
13,3
14,2
15,3
16,2
17,3
18,1
19,2
20,0
21,3
22,4
23,2
24,2
25,2
26,0
27,1
28,1
29,4
30,1
31,2
32,1

327
1,1
2,1
3,2
4,0
5,1
6,0
7,2
8,4
9,3
10,2
11,2
12,4
13,3
14,2
15,3
16,3
17,3
18,1
19,3
20,0
21,4
22,4
23,2
24,2
25,2
26,0
27,1
28,1
29,1
30,1
31,2
32,1

328
1,1
2,1
3,2
4,0
5,1
6,0
7,2
8,4
9,3
10,2
11,2
12,4
13,3
14,3
15,3
16,2
17,3
18,1
19,3
20,0
21,2
22,4
23,2
24,0
25,2
26,0
27,1
28,1
29,3
30,1
31,2
32,1

329
1,1
2,2
3,2
4,0
5,1
6,2
7,2
8,4
9,3
10,2
11,2
12,0
13,3
14,0
15,3
16,3
17,4
18,1
19,4
20,0
21,1
22,4
23,3
24,2
25,2
26,2
27,1
28,1
29,3
30,1
31,2
32,1

330
1,1
2,2
3,2
4,0
5,1
6,0
7,2
8,4
9,3
10,2
11,2
12,4
13,3
14,3
15,3
16,0
17,4
18,1
19,0
20,0
21,0
22,4
23,2
24,3
25,2
26,0
27,1
28,1
29,0
30,1
31,2
32,1

331
1,1
2,2
3,2
4,0
5,2
6,0
7,2
8,4
9,3
10,2
11,2
12,4
13,3
14,2
15,4
16,3
17,4
18,1
19,2
20,0
21,3
22,4
23,2
24,0
25,3
26,0
27,2
28,1
29,2
30,1
31,2
32,1

332
1,1
2,2
3,2
4,0
5,0
6,1
7,2
8,4
9,3
10,2
11,2
12,3
13,3
14,0
15,4
16,3
17,4
18,1
19,3
20,0
21,3
22,4
23,0
24,3
25,3
26,4
27,1
28,1
29,4
30,1
31,2
32,2

333
1,1
2,2
3,2
4,0
5,0
6,3
7,1
8,4
9,3
10,0
11,1
12,4
13,3
14,3
15,3
16,3
17,4
18,1
19,3
20,0
21,3
22,4
23,2
24,2
25,2
26,0
27,1
28,1
29,3
30,4
31,2
32,2

334
1,1
2,2
3,1
4,0
5,1
6,3
7,2
8,4
9,3
10,1
11,0
12,4
13,3
14,2
15,3
16,3
17,4
18,1
19,2
20,0
21,3
22,4
23,0
24,2
25,2
26,0
27,1
28,1
29,3
30,4
31,2
32,1

335
1,1
2,2
3,1
4,0
5,1
6,3
7,2
8,4
9,3
10,2
11,0
12,4
13,3
14,2
15,3
16,3
17,1
18,1
19,2
20,0
21,3
22,4
23,0
24,2
25,2
26,0
27,1
28,1
29,3
30,1
31,2
32,1

336
1,1
2,2
3,1
4,0
5,1
6,0
7,2
8,4
9,3
10,1
11,2
12,0
13,3
14,2
15,3
16,3
17,4
18,1
19,3
20,0
21,3
22,4
23,0
24,2
25,2
26,4
27,1
28,1
29,1
30,4
31,2
32,1

337
1,1
2,2
3,1
4,0
5,1
6,0
7,2
8,4
9,3
10,2
11,2
12,0
13,3
14,2
15,3
16,3
17,1
18,1
19,3
20,0
21,3
22,4
23,0
24,2
25,2
26,4
27,1
28,1
29,1
30,1
31,2
32,1

338
1,1
2,2
3,2
4,0
5,1
6,0
7,2
8,4
9,3
10,2
11,2
12,4
13,3
14,0
15,3
16,3
17,0
18,1
19,0
20,0
21,3
22,4
23,2
24,2
25,2
26,0
27,1
28,1
29,0
30,1
31,2
32,1

339
1,1
2,2
3,2
4,0
5,2
6,0
7,2
8,4
9,3
10,2
11,2
12,4
13,3
14,2
15,4
16,3
17,0
18,1
19,2
20,0
21,3
22,4
23,2
24,2
25,3
26,0
27,2
28,1
29,2
30,1
31,2
32,1

340
1,1
2,2
3,2
4,0
5,0
6,1
7,2
8,4
9,3
10,2
11,2
12,3
13,3
14,0
15,4
16,3
17,1
18,1
19,3
20,0
21,3
22,4
23,0
24,2
25,3
26,4
27,1
28,1
29,4
30,1
31,2
32,2

341
1,1
2,2
3,2
4,0
5,1
6,0
7,0
8,4
9,3
10,2
11,2
12,3
13,3
14,3
15,3
16,3
17,1
18,1
19,3
20,0
21,3
22,4
23,1
24,2
25,2
26,2
27,1
28,1
29,0
30,1
31,2
32,1

342
1,1
2,2
3,2
4,0
5,0
6,3
7,2
8,4
9,3
10,3
11,3
12,4
13,3
14,2
15,3
16,3
17,1
18,0
19,3
20,0
21,3
22,4
23,3
24,2
25,3
26,2
27,0
28,1
29,3
30,4
31,2
32,1

343
1,1
2,2
3,2
4,0
5,0
6,4
7,2
8,4
9,3
10,3
11,3
12,4
13,3
14,2
15,3
16,3
17,1
18,0
19,3
20,0
21,3
22,4
23,4
24,2
25,3
26,2
27,0
28,1
29,4
30,4
31,2
32,1

344
1,1
2,2
3,0
4,0
5,1
6,0
7,2
8,4
9,3
10,1
11,2
12,4
13,3
14,0
15,3
16,3
17,4
18,1
19,3
20,0
21,3
22,4
23,2
24,2
25,2
26,4
27,1
28,1
29,1
30,4
31,2
32,1

345
1,1
2,2
3,0
4,0
5,1
6,0
7,2
8,4
9,3
10,2
11,0
